Feature ID	Taxon	Consensus
0385a85ca4f97e62182a7a73698331ac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	0.9
039e3f8e5dab80a118c849a1b5f9bb8f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktomarina	1.0
03a69358f7a7e8a9aae5e655249b6e25	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Candidatus_Peregrinibacteria; g__Candidatus_Peregrinibacteria	1.0
03b6a85a2cc1e6414a4400df2e78d230	Unassigned	1.0
03bc7652046ee44c77285d96afa4c58f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia	1.0
03c07ad34e9113cd8b42506bf308c952	Unassigned	1.0
03c6b3d5b68e11cb5f15f99f32420c4e	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas; s__uncultured_bacterium	0.8
03d6a5e1e3833477537da9a060462237	Unassigned	1.0
03d6e00ac8097d7e4fd58b515bc80222	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23; s__uncultured_bacterium	0.9
03df54c3cc42e19b77b270c8264c4d50	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade	1.0
03ea0c968b457b0a67c3632a40f1c512	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0
03f198433043215d48e7656d0af76652	Unassigned	1.0
03f85d5ecbefb21df640bc9fb1bb891e	Unassigned	1.0
03ffd710af7cee3c57aa900bc2735446	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Williamsia	1.0
04040d7b1d5be8457d2ca598d8543c40	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine	0.9
0404e1ae9ca0427598b69dc37ae99278	d__Bacteria; p__Hydrothermae; c__Hydrothermae; o__Hydrothermae; f__Hydrothermae; g__Hydrothermae	1.0
0417842be7e4d2399f989b6b70bdd4ad	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007	1.0
0419c6f7ed6d0d2811eaf2b467b7d854	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9
041b6aa17b061d935b2777ea2f68d28f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Nitriliruptorales; f__Nitriliruptoraceae; g__Nitriliruptoraceae	1.0
041cc7b5593607191fea156dafc9a3e0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593	1.0
041e98c342d570e006df2bcfaa9de18d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0
041ff3f475b58bb4f640b071e55ff6bb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium	1.0
0429a8a999c3238e12bbfaa1714d385e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	1.0
044a00e0b49d692a5bccd8317c1d308b	Unassigned	1.0
044a1c7c6348c22f3ae760a0c0b7f55b	Unassigned	1.0
044b8c4f3c86eb90f1204252a79cb508	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas	0.9
0451759173d190f7974ab5e812ae55a7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales	1.0
0461e5811cd58a1b663c5a50b0d6d3e3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales	1.0
046c17e621992827f455fa74c8b1f415	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium	0.8
046e91cc2f5128aa9f6c967489ac9725	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum	1.0
0480bb0165b39b7f4f943d768fe94811	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured	1.0
0482db878c1fab74f2812dad964936bd	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA286-E23; g__SCGC_AAA286-E23; s__metagenome	1.0
04874089671681a7e5e9f7b38b6fe29e	Unassigned	1.0
0489f7fb0c67c5cc239baf0e47794c66	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae	1.0
0492aa6d4b10513ecf2eb34cd35ad03e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae; g__Salinisphaera	1.0
